significance,loghbayesiancirc,standard,circenergy,circinc,circnullenergy,circnullinc,powerlaw,energyitf1,energyitf2,skypositiontheta,skypositionphi,jobNumber,nPixels,peakTime,peakFrequency,minTime,minFreq,deltaTime,deltaFreq,injIdx,triggerIdx,uniqIdx,filename,injscale
24.1841, 24.1841, 193.6149, 95.1493, 89.9448, 98.4656, 103.6701, 25.0017, 170.8499, 22.7650, 1.4403, 0.6211, 0, 16, 1165173837.2702, 187.7652, 1165173832.5000, 186.2500, 13.0000, 4.0000, 66, 31, 2265, 1, 7
41.6072, 41.6072, 144.7449, 133.0709, 79.8882, 11.6741, 64.8568, 54.7233, 51.8920, 92.8529, 1.2521, 0.9833, 0, 14, 1165173745.1440, 135.2147, 1165173736.5000, 131.7500, 19.0000, 6.5000, 67, 10, 2266, 1, 7
28.3352, 28.3352, 99.2937, 89.9197, 56.8269, 9.3739, 42.4667, 31.6824, 31.4328, 67.8608, 1.2963, 0.8896, 0, 10, 1165173739.6582, 154.2134, 1165173735.5000, 151.7500, 7.0000, 4.5000, 78, 7, 2267, 1, 7
41.9197, 41.9197, 222.8594, 144.9924, 98.8066, 77.8670, 124.0528, 53.4662, 143.9888, 78.8706, 1.2963, 0.8896, 0, 20, 1165173768.7150, 131.8472, 1165173759.5000, 129.2500, 18.0000, 4.5000, 89, 14, 2268, 1, 7
24.2440, 24.2440, 193.3038, 95.2758, 90.1606, 98.0280, 103.1433, 24.9014, 170.7029, 22.6009, 1.4403, 0.6211, 0, 16, 1165173837.2740, 187.7653, 1165173832.5000, 186.2500, 13.0000, 4.0000, 93, 31, 2269, 1, 7
52.1506, 52.1506, 200.8333, 166.8397, 106.6977, 33.9935, 94.1355, 66.5655, 89.0408, 111.7925, 1.2963, 0.8896, 0, 19, 1165173752.6566, 151.4949, 1165173745.5000, 146.7500, 18.0000, 9.0000, 99, 9, 2270, 1, 7
135.5025, 135.5025, 481.7425, 422.1342, 254.7580, 59.6083, 226.9845, 157.0095, 201.1184, 280.6240, 1.2521, 0.9833, 0, 40, 1165173748.6310, 140.4324, 1165173730.5000, 134.2500, 35.0000, 13.5000, 100, 9, 2271, 1, 7
24.3451, 24.3451, 137.5193, 80.6616, 62.3833, 56.8577, 75.1360, 8.9772, 127.1033, 10.4160, 1.3907, 0.7089, 0, 10, 1165173837.0519, 163.2694, 1165173834.5000, 161.7500, 7.0000, 3.5000, 107, 31, 2272, 1, 7
24.1986, 24.1986, 193.7966, 95.1872, 89.9577, 98.6094, 103.8389, 25.0467, 170.9833, 22.8133, 1.4403, 0.6211, 0, 16, 1165173837.2685, 187.7651, 1165173832.5000, 186.2500, 13.0000, 4.0000, 124, 31, 2273, 1, 7
61.3234, 61.3234, 222.7880, 192.9391, 118.8456, 29.8489, 103.9425, 88.4269, 91.8516, 130.9364, 1.2521, 0.9833, 0, 20, 1165173758.7784, 166.8657, 1165173752.2500, 155.5000, 12.5000, 26.0000, 127, 13, 2274, 1, 7
28.1949, 28.1949, 91.6666, 82.4188, 48.2238, 9.2478, 43.4428, 33.8728, 34.7399, 56.9267, 1.2963, 0.8896, 0, 7, 1165173748.2235, 148.0490, 1165173743.5000, 146.2500, 9.0000, 4.0000, 129, 9, 2275, 1, 7
30.5903, 30.5903, 112.4561, 98.1538, 67.3198, 14.3023, 45.1363, 41.8651, 32.2129, 80.2432, 1.3426, 0.7983, 0, 10, 1165173776.4666, 83.2484, 1165173775.9375, 66.0000, 1.0000, 40.0000, 130, 13, 2276, 1, 7
24.1588, 24.1588, 192.6359, 95.0302, 90.1131, 97.6056, 102.5228, 25.0279, 170.2755, 22.3604, 1.4403, 0.6211, 0, 16, 1165173837.2894, 187.7718, 1165173832.5000, 186.2500, 13.0000, 4.0000, 138, 31, 2277, 1, 7
36.2501, 36.2501, 135.8721, 116.7749, 81.0171, 19.0972, 54.8550, 47.3082, 41.8693, 94.0028, 1.2521, 0.9833, 0, 13, 1165173777.9613, 62.9908, 1165173776.9375, 46.0000, 1.8750, 36.0000, 140, 14, 2278, 1, 7
38.1702, 38.1702, 145.9453, 127.7128, 85.2435, 18.2325, 60.7019, 55.4449, 43.8917, 102.0537, 1.2521, 0.9833, 0, 15, 1165173791.7627, 130.6034, 1165173791.5156, 56.0000, 0.4688, 160.0000, 168, 16, 2279, 1, 7
23.7368, 23.7368, 135.5658, 79.2434, 61.1680, 56.3223, 74.3978, 8.6835, 125.2173, 10.3485, 1.3907, 0.7089, 0, 10, 1165173837.0614, 163.2710, 1165173834.5000, 161.7500, 7.0000, 3.5000, 177, 30, 2280, 1, 7
24.3827, 24.3827, 137.6858, 80.7184, 62.3155, 56.9674, 75.3703, 9.0115, 127.1747, 10.5112, 1.3907, 0.7089, 0, 10, 1165173837.0520, 163.2679, 1165173834.5000, 161.7500, 7.0000, 3.5000, 181, 31, 2281, 1, 7
24.1813, 24.1813, 193.5861, 95.1439, 89.9563, 98.4422, 103.6297, 24.9918, 170.8319, 22.7542, 1.4403, 0.6211, 0, 16, 1165173837.2702, 187.7652, 1165173832.5000, 186.2500, 13.0000, 4.0000, 183, 31, 2282, 1, 7
24.3873, 24.3873, 137.6001, 80.7565, 62.4325, 56.8436, 75.1676, 8.9944, 127.1264, 10.4737, 1.3907, 0.7089, 0, 10, 1165173837.0517, 163.2679, 1165173834.5000, 161.7500, 7.0000, 3.5000, 191, 31, 2283, 1, 7
47.4814, 47.4814, 188.8265, 148.8903, 92.1534, 39.9362, 96.6731, 38.8704, 101.0571, 87.7694, 1.3907, 0.7089, 0, 16, 1165173785.0944, 177.3335, 1165173781.7500, 171.5000, 7.5000, 14.0000, 196, 19, 2284, 1, 7
24.5587, 24.5587, 194.9669, 96.0259, 90.9644, 98.9409, 104.0024, 24.8437, 172.2164, 22.7504, 1.4403, 0.6211, 0, 16, 1165173837.2627, 187.7633, 1165173832.5000, 186.2500, 13.0000, 4.0000, 197, 30, 2285, 1, 7
19.7042, 19.7042, 87.9068, 66.1162, 51.3803, 21.7906, 36.5266, 26.7019, 11.1332, 76.7737, 1.2963, 0.8896, 0, 9, 1165173789.3837, 206.4292, 1165173788.2500, 198.5000, 2.5000, 16.0000, 220, 21, 2286, 1, 7
49.7431, 49.7431, 184.1647, 155.6177, 92.6024, 28.5470, 91.5623, 60.7993, 95.8586, 88.3061, 1.3426, 0.7983, 0, 17, 1165173760.8290, 166.3113, 1165173753.5000, 160.7500, 17.0000, 11.0000, 222, 16, 2287, 1, 7
44.4309, 44.4309, 165.5727, 142.0514, 83.1443, 23.5213, 82.4284, 63.7952, 84.1206, 81.4521, 1.2963, 0.8896, 0, 16, 1165173805.8722, 162.4873, 1165173802.2500, 156.5000, 7.0000, 13.0000, 224, 21, 2288, 1, 7
24.4481, 24.4481, 137.6610, 80.8993, 62.6129, 56.7617, 75.0481, 9.0447, 127.1854, 10.4756, 1.3907, 0.7089, 0, 10, 1165173837.0483, 163.2663, 1165173834.5000, 161.7500, 7.0000, 3.5000, 225, 29, 2289, 1, 7
24.1817, 24.1817, 193.6014, 95.1436, 89.9390, 98.4578, 103.6624, 25.0026, 170.8337, 22.7677, 1.4403, 0.6211, 0, 16, 1165173837.2702, 187.7652, 1165173832.5000, 186.2500, 13.0000, 4.0000, 230, 31, 2290, 1, 7
31.5905, 31.5905, 125.4383, 103.2797, 66.0011, 22.1587, 59.4372, 37.5503, 48.6242, 76.8141, 1.2521, 0.9670, 0, 12, 1165173953.0970, 112.2030, 1165173942.5000, 110.7500, 20.0000, 3.0000, 245, 58, 2291, 1, 7
76.1641, 76.1641, 561.3065, 270.0615, 238.3594, 291.2451, 322.9472, 51.5688, 485.2396, 76.0669, 1.4403, 0.6211, 0, 39, 1165173828.1366, 175.4637, 1165173818.5000, 172.2500, 20.0000, 9.0000, 247, 27, 2292, 1, 7
24.2011, 24.2011, 137.0536, 80.3429, 62.1106, 56.7107, 74.9430, 9.0459, 126.6249, 10.4287, 1.3907, 0.7089, 0, 10, 1165173837.0573, 163.2713, 1165173834.5000, 161.7500, 7.0000, 3.5000, 258, 33, 2293, 1, 7
41.9809, 41.9809, 197.1054, 134.8939, 98.0055, 62.2114, 99.0999, 58.5629, 97.5031, 99.6023, 1.2107, 1.0797, 0, 15, 1165173837.1268, 153.2149, 1165173834.2500, 148.5000, 6.0000, 10.0000, 267, 33, 2294, 1, 7
16.3913, 16.3913, 86.8853, 56.2186, 43.0818, 30.6668, 43.8036, 17.7795, 70.0163, 16.8690, 1.4403, 0.6211, 0, 7, 1165173822.2649, 234.0116, 1165173819.5000, 233.2500, 5.0000, 1.5000, 282, 30, 2295, 1, 7
151.4991, 151.4991, 560.0586, 475.1771, 308.1121, 84.8815, 251.9466, 204.1425, 190.1577, 369.9009, 1.2963, 0.8896, 0, 49, 1165173858.7735, 143.9119, 1165173855.1250, 109.0000, 9.0000, 90.0000, 290, 37, 2296, 1, 7
151.2109, 151.2109, 567.5739, 475.1732, 311.8167, 92.4007, 255.7572, 196.7862, 203.2876, 364.2863, 1.2521, 0.9833, 0, 47, 1165173866.3418, 135.3111, 1165173862.3750, 109.0000, 8.2500, 72.0000, 302, 37, 2297, 1, 7
24.5384, 24.5384, 138.0631, 81.1152, 62.7831, 56.9480, 75.2800, 8.9957, 127.6083, 10.4548, 1.3907, 0.7089, 0, 10, 1165173837.0509, 163.2683, 1165173834.5000, 161.7500, 7.0000, 3.5000, 306, 31, 2298, 1, 7
24.1655, 24.1655, 193.5321, 95.1056, 89.9000, 98.4265, 103.6321, 25.0035, 170.7626, 22.7695, 1.4403, 0.6211, 0, 16, 1165173837.2707, 187.7652, 1165173832.5000, 186.2500, 13.0000, 4.0000, 308, 31, 2299, 1, 7
32.6284, 32.6284, 116.9379, 102.2133, 61.8175, 14.7246, 55.1204, 44.9996, 43.6742, 73.2637, 1.3426, 0.7983, 0, 11, 1165173867.4738, 193.1614, 1165173866.8125, 166.0000, 1.3750, 60.0000, 312, 37, 2300, 1, 7
56.6363, 56.6363, 197.9026, 178.1831, 108.0448, 19.7195, 89.8578, 78.2525, 69.6676, 128.2350, 1.2963, 0.8896, 0, 19, 1165173863.1280, 154.5654, 1165173857.2500, 146.5000, 12.0000, 17.0000, 314, 38, 2301, 1, 7
60.2695, 60.2695, 248.4460, 197.7669, 128.1564, 50.6791, 120.2896, 93.7938, 109.2439, 139.2021, 1.3426, 0.7983, 0, 24, 1165173890.1207, 133.7053, 1165173887.6250, 113.0000, 5.0000, 48.0000, 340, 42, 2302, 1, 7
24.0677, 24.0677, 191.9325, 94.8243, 89.4260, 97.1083, 102.5065, 24.1432, 169.6051, 22.3274, 1.4403, 0.6211, 0, 16, 1165173837.2735, 187.7613, 1165173832.5000, 186.2500, 13.0000, 4.0000, 349, 36, 2303, 1, 7
20.9544, 20.9544, 101.7033, 72.0516, 58.5553, 29.6517, 43.1481, 16.6405, 23.7955, 77.9078, 1.2521, 0.9833, 0, 10, 1165173869.2540, 188.7586, 1165173867.8750, 181.0000, 3.0000, 16.0000, 353, 39, 2304, 1, 7
51.7018, 51.7018, 193.9273, 161.9634, 101.8535, 31.9639, 92.0738, 64.4057, 78.8564, 115.0709, 1.3426, 0.7983, 0, 17, 1165173863.3903, 150.1501, 1165173856.5000, 146.7500, 13.0000, 7.5000, 354, 38, 2305, 1, 7
24.3077, 24.3077, 130.3496, 78.3647, 60.3195, 51.9850, 70.0301, 12.5068, 120.2261, 10.1235, 1.3907, 0.7089, 0, 9, 1165173836.9990, 163.2000, 1165173834.5000, 161.7500, 7.0000, 3.5000, 355, 33, 2306, 1, 7
52.9920, 52.9920, 183.2427, 162.8471, 94.7287, 20.3957, 88.5140, 66.8668, 80.9004, 102.3423, 1.2521, 0.9670, 0, 15, 1165173939.1703, 117.5091, 1165173930.5000, 115.2500, 14.0000, 6.5000, 366, 60, 2307, 1, 7
24.7313, 24.7313, 194.4384, 96.3709, 91.3087, 98.0675, 103.1297, 24.7724, 172.0485, 22.3898, 1.4403, 0.6211, 0, 16, 1165173837.2557, 187.7678, 1165173832.5000, 186.2500, 13.0000, 4.0000, 373, 34, 2308, 1, 7
24.1808, 24.1808, 193.5964, 95.1414, 89.9373, 98.4550, 103.6590, 25.0012, 170.8310, 22.7654, 1.4403, 0.6211, 0, 16, 1165173837.2702, 187.7652, 1165173832.5000, 186.2500, 13.0000, 4.0000, 381, 32, 2309, 1, 7
31.6133, 31.6133, 104.5013, 96.3460, 59.5959, 8.1553, 44.9054, 39.1329, 32.0988, 72.4025, 1.3426, 0.7983, 0, 9, 1165173915.9998, 114.8123, 1165173914.2500, 110.5000, 3.0000, 11.0000, 384, 53, 2310, 1, 7
24.1816, 24.1816, 193.6011, 95.1433, 89.9389, 98.4577, 103.6622, 25.0015, 170.8354, 22.7656, 1.4403, 0.6211, 0, 16, 1165173837.2702, 187.7652, 1165173832.5000, 186.2500, 13.0000, 4.0000, 407, 32, 2311, 1, 7
26.9968, 26.9968, 213.7389, 104.7379, 95.7914, 109.0009, 117.9474, 25.0068, 176.3597, 37.3792, 1.3907, 0.7089, 0, 18, 1165173838.3616, 187.7053, 1165173832.5000, 186.2500, 17.0000, 4.0000, 408, 30, 2312, 1, 7
24.1914, 24.1914, 193.5900, 95.1648, 89.9660, 98.4251, 103.6239, 24.9942, 170.8353, 22.7547, 1.4403, 0.6211, 0, 16, 1165173837.2704, 187.7652, 1165173832.5000, 186.2500, 13.0000, 4.0000, 415, 31, 2313, 1, 7
24.1809, 24.1809, 193.5995, 95.1418, 89.9379, 98.4577, 103.6617, 25.0011, 170.8337, 22.7658, 1.4403, 0.6211, 0, 16, 1165173837.2702, 187.7651, 1165173832.5000, 186.2500, 13.0000, 4.0000, 418, 31, 2314, 1, 7
158.1674, 158.1674, 562.5824, 480.6292, 281.2939, 81.9531, 281.2884, 232.8323, 249.4234, 313.1590, 1.4403, 0.6048, 0, 48, 1165173934.5368, 137.0287, 1165173930.6250, 107.0000, 8.7500, 74.0000, 420, 62, 2315, 1, 7
298.5393, 298.5393, 1054.9474, 878.9926, 528.6352, 175.9547, 526.3121, 447.2608, 497.7515, 557.1959, 1.3426, 0.7820, 0, 76, 1165173934.3802, 144.0357, 1165173930.1250, 107.0000, 9.2500, 106.0000, 421, 62, 2316, 1, 7
46.0001, 46.0001, 192.9804, 151.6944, 98.6489, 41.2860, 94.3315, 71.1952, 96.9303, 96.0500, 1.3426, 0.7820, 0, 19, 1165173935.4333, 144.7529, 1165173929.5000, 137.7500, 13.0000, 13.0000, 426, 61, 2317, 1, 7
36.7145, 36.7145, 134.8639, 117.7880, 67.7967, 17.0759, 67.0671, 52.5956, 64.5632, 70.3006, 1.2963, 0.8733, 0, 13, 1165174019.0217, 117.5405, 1165174008.5000, 115.7500, 19.0000, 4.5000, 427, 81, 2318, 1, 7
24.2270, 24.2270, 193.7676, 95.2500, 90.0444, 98.5176, 103.7232, 25.0043, 170.9969, 22.7707, 1.4403, 0.6211, 0, 16, 1165173837.2698, 187.7648, 1165173832.5000, 186.2500, 13.0000, 4.0000, 438, 31, 2319, 1, 7
71.7351, 71.7351, 262.4810, 221.3292, 132.4140, 41.1518, 130.0670, 116.1884, 126.3985, 136.0825, 1.2963, 0.8733, 0, 23, 1165173936.4117, 169.0780, 1165173932.7500, 159.5000, 8.5000, 18.0000, 457, 62, 2320, 1, 7
182.1298, 182.1298, 579.8993, 527.7145, 292.9113, 52.1847, 286.9880, 258.4837, 271.9072, 307.9921, 1.3426, 0.7820, 0, 42, 1165173959.7713, 132.6697, 1165173956.1250, 109.0000, 7.7500, 60.0000, 460, 65, 2321, 1, 7
24.4270, 24.4270, 137.6540, 80.8522, 62.4682, 56.8018, 75.1859, 9.0458, 127.1748, 10.4792, 1.3907, 0.7089, 0, 10, 1165173837.0534, 163.2668, 1165173834.5000, 161.7500, 7.0000, 3.5000, 464, 31, 2322, 1, 7
34.8776, 34.8776, 137.9527, 113.6038, 70.0290, 24.3490, 67.9237, 43.1853, 66.6968, 71.2559, 1.2521, 0.9670, 0, 13, 1165174086.6772, 111.7196, 1165174077.5000, 110.2500, 16.0000, 4.0000, 475, 101, 2323, 1, 7
30.7861, 30.7861, 109.6391, 93.8732, 55.4005, 15.7659, 54.2386, 39.1773, 55.2781, 54.3610, 1.2963, 0.8733, 0, 9, 1165174035.2528, 120.1950, 1165174027.5000, 119.2500, 12.0000, 2.5000, 476, 84, 2324, 1, 7
38.7196, 38.7196, 155.0014, 125.5841, 81.5345, 29.4174, 73.4669, 59.1547, 58.6614, 96.3400, 1.2963, 0.8733, 0, 15, 1165173948.3177, 178.5481, 1165173945.7500, 171.5000, 5.5000, 13.0000, 479, 64, 2325, 1, 7
16.9019, 16.9019, 75.8465, 57.7937, 39.7436, 18.0529, 36.1030, 26.0390, 23.1476, 52.6990, 1.2963, 0.8733, 0, 8, 1165173967.8019, 223.3504, 1165173967.4375, 202.0000, 0.7500, 44.0000, 482, 68, 2326, 1, 7
25.3446, 25.3446, 112.5294, 86.4387, 55.3286, 26.0907, 57.2008, 46.5132, 56.4693, 56.0601, 1.2963, 0.8733, 0, 12, 1165173936.2815, 158.3890, 1165173931.5000, 155.2500, 10.0000, 6.0000, 505, 60, 2327, 1, 7
20.4382, 20.4382, 69.5663, 60.2929, 34.0566, 9.2734, 35.5096, 25.6556, 37.2875, 32.2788, 1.2963, 0.8733, 0, 6, 1165173975.4412, 157.4344, 1165173973.5000, 155.7500, 5.0000, 3.0000, 516, 71, 2328, 1, 7
36.1973, 36.1973, 124.9764, 113.6230, 69.1858, 11.3534, 55.7906, 44.8646, 38.4750, 86.5014, 1.2521, 0.9670, 0, 12, 1165174036.6489, 125.9994, 1165174029.5000, 123.7500, 15.0000, 4.5000, 532, 81, 2329, 1, 7
60.1109, 60.1109, 215.1924, 190.8311, 113.4811, 24.3613, 101.7113, 66.8764, 85.3010, 129.8915, 1.2521, 0.9670, 0, 21, 1165174028.3000, 128.9975, 1165174019.5000, 125.2500, 20.0000, 6.5000, 539, 81, 2330, 1, 7
27.0637, 27.0637, 109.0552, 90.8096, 56.0191, 18.2456, 53.0361, 38.5688, 45.8241, 63.2310, 1.2963, 0.8733, 0, 12, 1165174015.2140, 132.3411, 1165174008.5000, 127.7500, 14.0000, 9.5000, 544, 82, 2331, 1, 7
33.0823, 33.0823, 154.4529, 111.6869, 80.3639, 42.7660, 74.0890, 30.5257, 51.8013, 102.6516, 1.2963, 0.8733, 0, 15, 1165174003.6071, 200.8416, 1165174002.9375, 170.0000, 1.5000, 72.0000, 551, 81, 2332, 1, 7
27.6482, 27.6482, 106.1865, 90.8038, 56.1895, 15.3827, 49.9970, 43.8142, 41.2904, 64.8961, 1.2963, 0.8733, 0, 11, 1165174013.2561, 112.3590, 1165174012.6875, 98.0000, 1.1250, 36.0000, 565, 81, 2333, 1, 7
37.4516, 37.4516, 162.4210, 127.8322, 87.2290, 34.5888, 75.1920, 59.9384, 54.8143, 107.6068, 1.3907, 0.6926, 0, 17, 1165174012.7184, 101.3583, 1165174011.6875, 78.0000, 1.6250, 36.0000, 566, 81, 2334, 1, 7
27.8107, 27.8107, 107.6601, 91.0498, 55.9762, 16.6104, 51.6840, 42.4462, 36.9902, 70.6700, 1.3907, 0.6926, 0, 11, 1165174017.4815, 128.2545, 1165174016.3750, 121.0000, 2.2500, 14.0000, 571, 82, 2335, 1, 7
76.1772, 76.1772, 561.3712, 270.0928, 238.3878, 291.2784, 322.9834, 51.5715, 485.3035, 76.0677, 1.4403, 0.6211, 0, 39, 1165173828.1367, 175.4637, 1165173818.5000, 172.2500, 20.0000, 9.0000, 587, 26, 2336, 1, 7
24.8950, 24.8950, 88.9420, 78.8967, 46.7098, 10.0453, 42.2322, 38.2931, 29.8917, 59.0503, 1.2963, 0.8733, 0, 9, 1165174017.0251, 158.7837, 1165174012.5000, 154.7500, 10.0000, 7.5000, 597, 82, 2337, 1, 7
174.2211, 174.2211, 650.0090, 544.7677, 329.5762, 105.2413, 320.4328, 262.3414, 295.4520, 354.5570, 1.3426, 0.7820, 0, 59, 1165174039.0425, 144.7763, 1165174035.3750, 103.0000, 9.5000, 94.0000, 616, 86, 2338, 1, 7
15.7962, 15.7962, 51.3616, 48.7676, 28.9543, 2.5940, 22.4073, 22.2934, 15.4471, 35.9145, 1.2521, 0.9670, 0, 5, 1165174038.8903, 111.5452, 1165174038.6562, 84.0000, 0.4375, 64.0000, 617, 87, 2339, 1, 7
24.1912, 24.1912, 193.6029, 95.1643, 89.9501, 98.4386, 103.6529, 24.9975, 170.8446, 22.7583, 1.4403, 0.6211, 0, 16, 1165173837.2702, 187.7651, 1165173832.5000, 186.2500, 13.0000, 4.0000, 621, 31, 2340, 1, 7
41.1784, 41.1784, 170.7105, 137.5513, 87.2762, 33.1592, 83.4343, 71.8428, 76.5735, 94.1370, 1.2963, 0.8733, 0, 18, 1165174021.8313, 172.7079, 1165174018.6250, 163.0000, 6.2500, 18.0000, 623, 84, 2341, 1, 7
42.9761, 42.9761, 175.5434, 142.0781, 89.3592, 33.4653, 86.1843, 76.4058, 79.3186, 96.2249, 1.2963, 0.8733, 0, 18, 1165174040.3803, 196.5467, 1165174039.5625, 158.0000, 2.2500, 80.0000, 626, 87, 2342, 1, 7
57.0451, 57.0451, 237.1115, 189.0411, 122.4114, 48.0704, 114.7002, 92.0679, 100.8071, 136.3044, 1.2521, 0.9670, 0, 24, 1165174041.3999, 174.7884, 1165174039.8125, 142.0000, 3.2500, 72.0000, 628, 87, 2343, 1, 7
21.1041, 21.1041, 81.8884, 70.3857, 40.3035, 11.5027, 41.5849, 29.9829, 41.4771, 40.4113, 1.2521, 0.9670, 0, 9, 1165173988.0682, 166.7716, 1165173984.5000, 163.2500, 8.0000, 6.0000, 637, 75, 2344, 1, 7
26.2301, 26.2301, 95.5460, 82.3147, 47.1392, 13.2313, 48.4068, 35.4878, 55.1161, 40.4298, 1.3426, 0.7820, 0, 9, 1165174061.4547, 133.8240, 1165174056.5000, 132.2500, 10.0000, 3.0000, 642, 92, 2345, 1, 7
52.5690, 52.5690, 199.2491, 166.0527, 105.8180, 33.1964, 93.4311, 70.3094, 83.0658, 116.1833, 1.2521, 0.9670, 0, 18, 1165173982.9295, 176.8927, 1165173975.5000, 169.7500, 16.0000, 13.5000, 652, 74, 2346, 1, 7
15.0052, 15.0052, 49.2835, 47.2650, 24.8202, 2.0185, 24.4633, 22.7188, 24.3564, 24.9271, 1.3426, 0.7820, 0, 5, 1165174066.1735, 98.0500, 1165174066.0312, 84.0000, 0.3125, 32.0000, 668, 39, 2347, 1, 7
16.0265, 16.0265, 71.4524, 57.2453, 40.2528, 14.2071, 31.1996, 29.6750, 24.2141, 47.2383, 1.2521, 0.9670, 0, 8, 1165174068.9114, 85.8363, 1165174068.1250, 71.0000, 1.5000, 28.0000, 673, 39, 2348, 1, 7
22.4917, 22.4917, 82.7820, 74.0973, 41.6025, 8.6847, 41.1795, 34.7733, 43.6024, 39.1796, 1.3907, 0.6926, 0, 9, 1165174078.3288, 151.9465, 1165174074.5000, 148.7500, 9.0000, 5.5000, 692, 41, 2349, 1, 7
19.7727, 19.7727, 101.5735, 71.0770, 52.8885, 30.4965, 48.6850, 36.5901, 38.6647, 62.9088, 1.2521, 0.9670, 0, 11, 1165174023.0765, 167.7186, 1165174019.5000, 164.2500, 8.0000, 6.0000, 694, 24, 2350, 1, 7
27.4617, 27.4617, 100.1326, 84.2261, 49.7759, 15.9064, 50.3567, 44.1495, 50.5507, 49.5818, 1.2521, 0.9670, 0, 8, 1165174085.6638, 120.6287, 1165174085.3438, 100.0000, 0.5000, 64.0000, 697, 45, 2351, 1, 7
83.5675, 83.5675, 299.7365, 261.8881, 155.5201, 37.8485, 144.2164, 96.1374, 105.7383, 193.9982, 1.3426, 0.7820, 0, 28, 1165174133.5800, 124.1777, 1165174122.5000, 121.2500, 23.0000, 6.0000, 700, 52, 2352, 1, 7
36.6228, 36.6228, 156.8499, 118.6550, 77.6866, 38.1949, 79.1633, 62.4123, 82.8636, 73.9863, 1.2963, 0.8733, 0, 14, 1165174099.0787, 138.1471, 1165174098.7812, 84.0000, 0.5625, 128.0000, 720, 47, 2353, 1, 7
16.9449, 16.9449, 54.0829, 50.7691, 27.6075, 3.3137, 26.4754, 25.3181, 23.7656, 30.3173, 1.2963, 0.8733, 0, 5, 1165174104.9317, 160.9539, 1165174104.8594, 120.0000, 0.1250, 80.0000, 734, 51, 2354, 1, 7
25.4453, 25.4453, 110.5753, 86.7909, 54.7680, 23.7844, 55.8073, 34.8186, 59.1485, 51.4269, 1.3426, 0.7820, 0, 12, 1165174094.3860, 157.7725, 1165174091.5000, 155.7500, 5.0000, 6.5000, 738, 45, 2355, 1, 7
27.6426, 27.6426, 90.5186, 85.4563, 45.2987, 5.0623, 45.2199, 44.0140, 44.8275, 45.6911, 1.3426, 0.7820, 0, 9, 1165174104.9162, 169.3526, 1165174104.1875, 154.0000, 1.5000, 32.0000, 741, 50, 2356, 1, 7
28.0600, 28.0600, 121.4431, 92.8082, 62.9321, 28.6348, 58.5110, 43.8260, 55.8571, 65.5860, 1.2521, 0.9670, 0, 12, 1165174078.5282, 207.7306, 1165174077.3750, 195.0000, 2.2500, 22.0000, 745, 44, 2357, 1, 7
16.9428, 16.9428, 118.0633, 72.9895, 62.0322, 45.0738, 56.0311, 24.7150, 52.8261, 65.2372, 1.2963, 0.8733, 0, 13, 1165174110.3557, 65.1203, 1165174109.5625, 42.0000, 1.7500, 48.0000, 752, 51, 2358, 1, 7
29.8253, 29.8253, 123.7836, 101.5824, 61.3049, 22.2012, 62.4787, 45.0669, 68.7872, 54.9964, 1.2963, 0.8570, 0, 13, 1165174162.4742, 123.7895, 1165174157.5000, 122.2500, 11.0000, 3.0000, 755, 61, 2359, 1, 7
18.5164, 18.5164, 63.0864, 58.2215, 36.0903, 4.8649, 26.9960, 24.1748, 20.6092, 42.4771, 1.2521, 0.9670, 0, 6, 1165174115.9081, 113.2840, 1165174115.7188, 92.0000, 0.4375, 64.0000, 758, 53, 2360, 1, 7
77.7799, 77.7799, 229.4408, 215.7789, 141.8046, 13.6619, 87.6362, 63.5745, 49.8054, 179.6355, 1.2521, 0.9507, 0, 15, 1165174153.8562, 118.8629, 1165174147.5000, 115.2500, 15.0000, 7.0000, 761, 57, 2361, 1, 7
108.9317, 108.9317, 413.4464, 343.0704, 208.4707, 70.3760, 204.9757, 165.3235, 181.4105, 232.0359, 1.3426, 0.7820, 0, 38, 1165174124.6687, 135.3128, 1165174121.3750, 101.0000, 7.7500, 68.0000, 770, 52, 2362, 1, 7
15.5042, 15.5042, 66.2780, 53.9345, 38.9292, 12.3435, 27.3489, 24.7188, 21.5462, 44.7318, 1.3426, 0.7820, 0, 7, 1165174113.3876, 54.8786, 1165174111.7500, 51.5000, 3.5000, 7.0000, 771, 52, 2363, 1, 7
20.0748, 20.0748, 90.4358, 75.9032, 56.9379, 14.5327, 33.4979, 33.9838, 22.4244, 68.0114, 1.2107, 1.0634, 0, 11, 1165174125.6323, 66.7818, 1165174125.1562, 36.0000, 1.0000, 56.0000, 776, 53, 2364, 1, 7
19.0488, 19.0488, 81.1730, 65.6107, 47.4251, 15.5623, 33.7479, 22.5825, 20.7634, 60.4096, 1.3907, 0.6926, 0, 8, 1165174125.6546, 82.4737, 1165174125.1875, 50.0000, 1.1250, 64.0000, 777, 53, 2365, 1, 7
42.8746, 42.8746, 172.9584, 137.7952, 87.0695, 35.1631, 85.8888, 76.1136, 88.5096, 84.4488, 1.2963, 0.8733, 0, 16, 1165174128.5894, 135.5162, 1165174125.8750, 123.0000, 5.5000, 28.0000, 780, 53, 2366, 1, 7
